序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,is_indoor,nearest_station,aqi_value,distance_m,distance_km
1666,嘉義縣中埔鄉,同仁村,同仁村同仁1-9號,120.5121,23.4006,圓山托兒所,同仁村,50,土石流,陳仕仁,05-2301518,是,否,否,True,嘉義,84,10145.34660968654,10.14534660968654
1667,嘉義縣中埔鄉,和美村,後庄16號,120.5121,23.4036,和睦國小 室外,和美村、和睦村、和興村,600,震災,曾輝銘,05-2304511#129,否,是,否,True,嘉義,84,9915.379358320704,9.915379358320704
1668,嘉義縣中埔鄉,和興村,和興路91號,120.5121,23.4036,和興國小-室外,和美村、和睦村、和興村,1000,震災,石鴻賢,05-2306717#02,否,是,否,True,嘉義,84,9915.379358320704,9.915379358320704
1669,嘉義縣鹿草鄉,重寮村,15鄰99之1號,120.341819,23.404675,重寮社區活動中心,本鄉,50,水災,徐麗玲,05-3750616,是,否,否,True,新營,72,11252.348371501666,11.252348371501666
1670,嘉義縣鹿草鄉,後堀村,65之2號,120.341819,23.404675,後堀社區活動中心,本鄉,60,水災,蔡享其,05-3751389,是,否,否,True,新營,72,11252.348371501666,11.252348371501666
1671,嘉義縣阿里山鄉,里佳村,20鄰31號,120.720934,23.405245,達邦國小里佳分校室內,里佳村,10,"水災,震災",溫惠美,972343350,是,否,否,True,嘉義,84,29329.455068762443,29.329455068762442
1672,花蓮縣卓溪鄉,太平村,1鄰2號,121.3205,23.406,太平國小,太平村,100,"水災,土石流",林進明,03-8888713,是,否,是,True,關山,29,43135.80703916146,43.13580703916146
1673,花蓮縣卓溪鄉,太平村,6鄰79-1號,121.3166,23.4071,太平社區活動中心,太平村,50,"水災,土石流",潘佳屏,03-8841364,是,否,是,True,關山,29,43100.489275401684,43.100489275401685
1674,嘉義縣中埔鄉,和美村,和美村7鄰忠明路40巷8號,120.5122,23.4072,和美社區活動中心,和美村,100,土石流,蔡傳信,05-2301768,是,否,否,True,嘉義,84,9654.958319257034,9.654958319257034
1675,嘉義縣朴子市,梅華里,牛桃灣3-20號,120.2587,23.408,梅華活動中心,梅華里、松華里、新庄里、南竹里、德家里,44,水災,陳宜男,05-3795102-87,是,否,否,True,朴子,66,6451.542923728962,6.451542923728962
1676,嘉義縣鹿草鄉,鹿草村,439號,120.3129,23.4099,鹿草國中室外,鹿草村、西井村,1500,震災,郭宗淮,05-3752037-13,否,是,否,True,朴子,66,9055.621719915496,9.055621719915496
1677,嘉義縣鹿草鄉,鹿草村,439號,120.31309,23.410697,鹿草國中室內,鹿草村、西井村,80,水災,郭宗淮,05-3752037-13,是,否,否,True,朴子,66,9010.319666804135,9.010319666804135
1678,嘉義縣中埔鄉,同仁村,同仁村11鄰同仁164號之5,120.5488,23.4108,同仁社區活動中心,同仁村,30,土石流,許萬全,05-2688617,是,否,否,True,嘉義,84,12510.124110811556,12.510124110811555
1679,嘉義縣水上鄉,靖和村,46號,120.3774,23.4109,南靖國小-室外,靖和村,880,震災,總務主任廖峰愷,05-2682004,否,是,否,True,嘉義,84,8841.481423429943,8.841481423429943
1680,嘉義縣朴子市,松華里,345號,120.2505,23.4114,松梅國小[室外],松華里、梅華里,400,震災,黃志強校長,05-3691083,否,是,否,True,朴子,66,5984.4947908320855,5.984494790832086
1681,嘉義縣鹿草鄉,西井村,296號,120.306853,23.41157,鹿草國小室外,鹿草村、西井村,400,震災,李琇瑜,05-3752004-203,否,是,否,True,朴子,66,8480.926960062674,8.480926960062673
1682,嘉義縣中埔鄉,隆興村,隆興村中正路515號,120.5299,23.4125,隆興社區活動中心,隆興村,30,土石流,陳台生,05-2535949,是,否,否,True,嘉義,84,10750.346013833547,10.750346013833546
1683,嘉義縣中埔鄉,和興村,和興村33鄰和興路91號,120.5103,23.4129,和興國小圖書館-室內,和興國小,100,土石流,王姿?,2306717,是,否,否,True,嘉義,84,9098.744551876154,9.098744551876154
1684,嘉義縣水上鄉,義興村,2鄰57-1號,120.422844,23.418214,義興村活動中心,義興村,100,水災,村幹事蔡坤佶,05-2680620,是,否,否,True,嘉義,84,5489.054025405657,5.489054025405657
1685,嘉義縣水上鄉,義興村,2-1號,120.4258,23.4184,義興國小-室外,義興村,260,震災,總務主任王富民,05-2890096#12,否,是,否,True,嘉義,84,5373.331897776379,5.373331897776379
1686,嘉義縣布袋鎮,中安里,頂厝1號,120.183067,23.419651,過溝國小-室內,中安里,351,水災,王天賜,05-3451010,否,是,否,True,朴子,66,8330.746057546346,8.330746057546346
1687,嘉義縣布袋鎮,樹林里,82號,120.214244,23.419879,貴林國小-室外,樹林里、貴舍里,128,震災,蔡幸玲,05-3451641,否,是,否,True,朴子,66,6095.061945366026,6.095061945366026
1688,嘉義縣布袋鎮,中安里,過溝頂厝11號之2,120.1822,23.4204,過溝多功能活動中心,中安里,226,水災,莊瑞福,05-3454199,是,否,否,True,朴子,66,8351.505977687993,8.351505977687994
1689,嘉義縣中埔鄉,龍門村,龍門村龍山?33號,120.517993,23.42188,龍門社區活動中心,龍門村,60,土石流,張寶堂,05-2535560,是,否,否,True,嘉義,84,9168.1697476858,9.1681697476858
1690,嘉義縣中埔鄉,隆興村,隆興村2鄰8號,120.5241,23.4231,社口國小禮堂-室內,隆興村,30,土石流,蕭榮輝,05-2531094,是,否,否,True,嘉義,84,9641.809276563607,9.641809276563606
1691,嘉義縣中埔鄉,裕民村,裕民村石頭厝17號之1,120.5235,23.4235,大有國小圖書館-室內,裕民村,50,土石流,?正發,05-2531561,是,否,否,True,嘉義,84,9566.772396666951,9.56677239666695
1692,嘉義縣中埔鄉,東興村,東興村5鄰25-1號,120.5216,23.4242,東興社區活動中心,東興村,30,震災,汪聰弦,05-2259329,否,是,否,True,嘉義,84,9359.205776593593,9.359205776593594
1693,嘉義縣中埔鄉,灣潭村,灣潭村17鄰1-1號,120.5216,23.4242,灣潭國小視聽教室-室內,灣潭國小,50,土石流,李淑惠,05-2531660,是,否,否,True,嘉義,84,9359.205776593593,9.359205776593594
1694,嘉義縣水上鄉,中庄村,16鄰40之2號,120.433218,23.424345,中庄村活動中心,中庄村,50,水災,村幹事蔡坤佶,05-2688248,是,否,否,True,嘉義,84,4552.387264127949,4.552387264127948
1695,嘉義縣中埔鄉,中埔村,177號,120.5176,23.4244,中埔國中-室外,中埔村、頂埔村、龍門村、??村,1500,震災,蔡宜廷,05-2531002214,否,是,否,True,嘉義,84,8991.79310378826,8.991793103788261
1696,嘉義縣水上鄉,溪洲村,13鄰83-1號,120.389382,23.424537,溪洲村活動中心,溪州村,35,水災,村幹事蔡宗治,05-2686773,是,否,否,True,嘉義,84,6924.57362156908,6.92457362156908
1697,嘉義縣水上鄉,忠和村,檳榔樹角6號,120.4501,23.4246,忠和國中-室外,忠和村,600,震災,總務主任蔡旻興,05-2891026#201,否,是,否,True,嘉義,84,4540.454582312713,4.540454582312713
1699,嘉義縣水上鄉,忠和村,檳榔樹角35號,120.4479,23.4258,忠和國小-室外,忠和村,750,震災,總務主任許秀卿,05-2890635,否,是,否,True,嘉義,84,4369.7635023982775,4.3697635023982775
1700,嘉義縣水上鄉,水上村,進學街54號,120.3974,23.4261,水上國中-室外,水上村,1000,震災,總務主任陳幸琪,05-2682024#38,否,是,否,True,嘉義,84,6198.690221263228,6.198690221263227
1701,嘉義縣中埔鄉,同仁村,同仁村24號,120.5566,23.4278,同仁國小-室內,同仁村,100,土石流,?照恩,05-2531205,是,否,否,True,嘉義,84,12476.974045866915,12.476974045866914
1702,嘉義縣中埔鄉,社口村,社口村9鄰番仔坑7號之1,120.5614,23.4283,社口社區活動中心,社口村,30,土石流,陳建隆,05-2713325,是,否,否,True,嘉義,84,12923.80795043024,12.923807950430241
1704,嘉義縣水上鄉,水上村,正義路182號,120.3972,23.4288,水上國小-室外,水上村,1400,震災,總務主任曾國庭,05-2682073#10,否,是,否,True,嘉義,84,6011.2178362442955,6.011217836244295
1705,嘉義縣中埔鄉,石?村,石?村22號,120.5125,23.4288,中山國小視聽教室-室內,石?村,30,土石流,陳瑞成,05-2531231,是,否,否,True,嘉義,84,8298.885665748257,8.298885665748257
1706,花蓮縣玉里鎮,松浦里,松浦214-3號,121.3737,23.4293,松浦社區活動中心,松浦里,0,"水災,土石流",林誠觀,03-8851650,是,否,否,True,關山,29,47748.12111108521,47.74812111108521
1707,嘉義縣番路鄉,公田村,隙頂4號,120.6601,23.4298,隙頂國小-室外,大湖村,44,震災,賴韋丞,05-2586218,否,是,否,True,嘉義,84,22693.690111677308,22.69369011167731
1708,嘉義縣番路鄉,公田村,隙頂40號,120.6601,23.4298,隙頂國民小學-室內,公田村,71,土石流,賴瑋丞,05-2586218,是,否,否,True,嘉義,84,22693.690111677308,22.69369011167731
1709,嘉義縣中埔鄉,裕民村,裕民村石頭厝8號之1,120.5126,23.4315,裕民社區活動中心,裕民村,30,土石流,許清興,05-2243025,是,否,否,True,嘉義,84,8168.597483137208,8.168597483137209
1710,嘉義縣水上鄉,三界村,153號,120.4756,23.4318,成功國小-室外,三界村,600,震災,總務主任張世杰,05-2393485,否,是,否,True,嘉義,84,5065.099028670375,5.065099028670375
1711,花蓮縣玉里鎮,三民里,三民131-2號,121.3498,23.4321,三民社區活動中心,三民里,25,"水災,土石流",彭新發,03-8841164,是,否,否,True,關山,29,46971.60591794774,46.97160591794774
1712,嘉義縣朴子市,竹村里,36號,120.2389,23.4349,竹村國小[室外],竹村里、崁前里、崁後里，新庄里、順安里,400,震災,黃崇桓校長,05-3693628-11,否,是,否,True,朴子,66,3495.9282586420895,3.4959282586420897
1713,嘉義縣水上鄉,柳林村,92號,120.4151,23.4356,柳林國小-室外,柳林村,1000,震災,總務主任陳香錡,05-2683240#213,否,是,否,True,嘉義,84,4192.993829423195,4.192993829423195
1714,嘉義縣東石鄉,網寮村,?田27號,120.1525,23.4361,網寮國小-室內,"網寮,掌潭",36,水災,吳芊萱,05-3451544,是,否,否,True,朴子,66,10263.226311490302,10.263226311490302
1715,嘉義縣東石鄉,網寮村,?田27號,120.1525,23.4361,網寮國小-室外,網寮村，掌潭村,490,震災,吳芊萱,05-3451544,否,是,否,True,朴子,66,10263.226311490302,10.263226311490302
1716,嘉義縣東石鄉,西崙村,131號,120.1832,23.4363,龍崗國小-室內,"東崙,西崙",38,水災,蔡文山,05-3451070,是,否,否,True,朴子,66,7344.395934567857,7.344395934567856
1717,嘉義縣東石鄉,西崙村,131號,120.1832,23.4363,龍崗國小-室外,"東崙,西崙,塭仔",527,震災,蔡文山,05-3451070,否,是,否,True,朴子,66,7344.395934567857,7.344395934567856
1718,花蓮縣卓溪鄉,古風村,12鄰4號,121.332,23.4363,古楓社區活動中心,古風村卓楓、白端社區,50,"水災,土石流",林章成,03-8881852,是,否,是,True,關山,29,46687.08620906782,46.68708620906782
1719,花蓮縣卓溪鄉,立山村,6鄰58號,121.332,23.4363,立山社區活動中心,立山村,50,"水災,土石流",高雅芯,03-8841572,是,否,是,True,關山,29,46687.08620906782,46.68708620906782
1720,嘉義縣中埔鄉,深坑村,深坑村深坑85號之2,120.5273,23.4383,深坑社區活動中心,深坑村,30,土石流,許清興,05-2243025,是,否,否,True,嘉義,84,9267.840102124199,9.267840102124199
1722,嘉義縣番路鄉,草山村,永興22號,120.6072,23.4384,大埔國小永興分校-室外,草山村,160,土石流,鄭永章,05-2931013,是,否,否,True,嘉義,84,17204.955677498663,17.204955677498663
1724,嘉義縣朴子市,崁前里,崁前24號,120.2368,23.4389,崁前活動中心,崁前、崁後、竹村、順安等里,25,水災,蘇金松,05-3795102-92,是,否,否,True,朴子,66,3140.592164441876,3.140592164441876
1725,嘉義縣中埔鄉,頂埔村,頂埔村8鄰頂埔10-6號,120.5468,23.439,頂埔社區活動中心,頂埔村,30,土石流,吳金才,05-2693667,是,否,否,True,嘉義,84,11155.49512723824,11.15549512723824
1726,花蓮縣卓溪鄉,崙山村,1鄰12號,121.3443,23.4391,崙山國小,崙山村、立山村,100,"水災,土石流",莊凱杰,03-8841350,是,否,是,True,關山,29,47455.600713979,47.455600713979
1727,花蓮縣卓溪鄉,崙山村,1鄰11-1號,121.3438,23.4393,崙山社區活動中心,崙山村,50,土石流,施鎮村,03-8841362,是,否,是,True,關山,29,47455.870844397505,47.4558708443975
1728,嘉義縣中埔鄉,和興村,和興村中華路305巷246號,120.4516,23.4394,和興社區活動中心,和興村,30,土石流,郭進發,05-2536761,是,否,否,True,嘉義,84,3002.8302738465827,3.0028302738465826
1729,嘉義縣中埔鄉,金蘭村,金蘭村1鄰14號,120.5068,23.4401,金蘭社區活動中心,金蘭村,30,土石流,陳季英,05-2362981,是,否,否,True,嘉義,84,7233.34336997017,7.23334336997017
1730,嘉義縣太保市,安仁里,信義二路1號,120.3404,23.4402,永慶高中[室外],安仁里,70,水災,朱俊佳庶務組長,928790668,是,否,否,True,朴子,66,9863.682889931992,9.863682889931992
1731,嘉義縣番路鄉,公田村,番路鄉公田村6鄰34-1號,120.6382,23.441,公田社區活動中心,公田村,35,土石流,林朝新,05-2308662,是,否,否,True,嘉義,84,20293.787054404722,20.29378705440472
1732,嘉義縣中埔鄉,和睦村,和睦村14鄰公?42-18號,120.4742,23.4427,和睦社區活動中心,和睦村,30,土石流,葉瑞華,05-2305520,是,否,否,True,嘉義,84,4160.617598344299,4.160617598344299
1733,嘉義縣中埔鄉,石?村,石?村中山國小旁,120.4536,23.4428,石?社區活動中心,石?村,50,土石流,范植喜,05-2534788,是,否,否,True,嘉義,84,2741.5523583249096,2.7415523583249097
1735,嘉義縣水上鄉,大崙村,111號,120.3584,23.4434,大崙國小-室外,大崙村,1000,震災,總務主任賀惠芳,05-3711381,否,是,否,True,嘉義,84,8789.869377720855,8.789869377720855
1736,嘉義縣中埔鄉,義仁村,義仁村挖仔厝17號前面,120.529,23.4443,義仁社區活動中心,義仁村,30,土石流,陳沁芬,05-2535638,是,否,否,True,嘉義,84,9247.603302616266,9.247603302616266
1737,嘉義縣太保市,春珠里,1鄰8號,120.3299,23.4446,春珠社區活動中心,春珠里,70,水災,蔡雄卿,912750097,是,否,否,True,朴子,66,8698.285802498798,8.698285802498798
1738,嘉義縣中埔鄉,和睦村,和睦村13鄰中華路630巷43-3號,120.459,23.4447,三和公園活動中心,和睦村,30,土石流,葉瑞華,05-2305520,是,否,否,True,嘉義,84,2869.2501957683685,2.8692501957683687
1739,嘉義縣中埔鄉,裕民村,石頭厝17之1,120.4958,23.4456,大有國小-室外,裕民村,50,震災,黃桂菲,05-2531561,否,是,否,True,嘉義,84,5964.160852906107,5.964160852906107
1740,嘉義縣中埔鄉,石?村,22號,120.4958,23.4456,中山國小 室外,石?村,100,震災,黃美維,05-253123113,否,是,否,True,嘉義,84,5964.160852906107,5.964160852906107
1741,嘉義縣中埔鄉,灣潭村,灣潭村客庄15鄰15-7號,120.4597,23.4457,灣潭社區活動中心,灣潭村,30,土石流,高淑貞,05-2533217,是,否,否,True,嘉義,84,2831.4010479585822,2.831401047958582
1742,嘉義縣番路鄉,觸口村,18鄰梅花七路3巷1號,120.582035,23.448022,逐鹿社區活動中心,觸口村,100,震災,楊尚鋒,972310037,是,否,是,True,嘉義,84,14502.718004146527,14.502718004146526
1744,嘉義縣中埔鄉,金蘭村,頂山門25號,120.4632,23.4521,頂六國小-室外,隆興村、金蘭村、富收村,1200,震災,林勝漢,05-2394042#40,否,是,否,True,嘉義,84,2645.7214439017907,2.645721443901791
1745,嘉義縣中埔鄉,和美村,和美村後庄16號,120.463166,23.452229,和睦國小綜合教室-室內,和睦村.和美村,100,土石流,陳振興,05-2304511,是,否,否,True,嘉義,84,2635.2148543103035,2.6352148543103033
1746,嘉義縣阿里山鄉,十字村,52號,120.7494,23.4531,十字村活動中心,十字村,20,水災,潘俊良,05-2511080,是,否,否,True,南投（鹿谷）,79,29768.101165134336,29.768101165134336
1747,嘉義縣阿里山鄉,達邦村,1鄰1號,120.749376,23.453204,達邦國小室內,達邦村,50,"水災,震災",劉秀枝,05-251101704,是,是,否,True,南投（鹿谷）,79,29757.10121448231,29.75710121448231
1748,嘉義縣水上鄉,下寮村,3鄰鴿溪寮23號,120.413159,23.453319,鴿溪寮活動中心,下寮村,15,水災,村幹事 蔡宗治,978632516,是,否,否,True,嘉義,84,3138.1758139562526,3.1381758139562526
1749,嘉義縣中埔鄉,富收村,富收村興化?23-60號,120.4712,23.4537,興化?社區活動中心,富收村、金蘭村、和睦村,50,土石流,詹月秋,05-2396811,是,否,否,True,嘉義,84,3296.5386670867347,3.2965386670867347
1750,嘉義縣朴子市,大鄉里,560號,120.2612,23.4539,大鄉國小[室外],大鄉里、大葛里、佳禾里,200,震災,吳珠羽校長,05-3792952,否,是,否,True,朴子,66,1868.3553507020472,1.8683553507020472
1751,嘉義縣番路鄉,民和村,4鄰12號,120.5879,23.4539,民和社區活動中心,民和村,62,"水災,震災,土石流",蔡宏武,05-2594596,是,否,否,True,嘉義,84,15030.741467841137,15.030741467841137
1752,嘉義縣水上鄉,三和村,榮典路100號,120.4098,23.4544,北回國小-室外,三和村,600,震災,總務主任翁翊秦,05-2356941,否,是,否,True,嘉義,84,3412.6581823692995,3.4126581823692996
1754,嘉義縣太保市,太保里,36號,120.329264,23.454862,太保國中[室外],本市各里,600,,蕭信龍庶務組長,931560712,否,否,否,True,朴子,66,8404.146120408248,8.404146120408248
1755,嘉義縣太保市,田尾里,2鄰田尾15號,120.3316,23.455,田尾社區活動中心,田尾里,50,水災,陳西庚,939198263,是,否,否,True,朴子,66,8638.517542344822,8.638517542344822
1756,嘉義縣太保市,太保里,31號,120.3316,23.455,太保國小[室外],本市各里,500,震災,柯安南總務主任,05-3711015#113,否,是,否,True,朴子,66,8638.517542344822,8.638517542344822
